prodmetric_stream_key,deviceKey,start_time,end_time,good_count,reject_count,ideal_time,run_time,unplanned_stop_time,planned_stop_time,unplanned_stop_time,performance_impact_display_name,process_state_display_name,process_state_reason_display_name,job_display_name,part_display_name,shift_display_name,team_display_name
5544101,Line3,2025-01-27 16:51:12.2410390 -06:00,2025-01-27 16:59:20.0000000 -06:00,169,9,293.1170500000005,487.758961,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Team 3
5544087,Line3,2025-01-27 16:46:16.6262850 -06:00,2025-01-27 16:51:12.2410390 -06:00,0,0,0,0,295.614754,0,295.614754,Unplanned Stop,Down,Breakdown,Part P-2000,Part P,Second Shift,Team 3
5544083,Line3,2025-01-27 16:37:32.6450350 -06:00,2025-01-27 16:46:16.6262850 -06:00,183,12,321.1113750000006,523.98125,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Team 3
5544095,Line4,2025-01-27 16:35:52.2166830 -06:00,2025-01-27 16:58:53.4569610 -06:00,565,6,909.0319999999947,1381.240278,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5544071,Line3,2025-01-27 16:34:06.5866230 -06:00,2025-01-27 16:37:32.6450350 -06:00,0,0,0,0,206.058412,0,206.058412,Unplanned Stop,Down,Adjustment,Part P-2000,Part P,Second Shift,Team 3
5544106,Line1,2025-01-27 16:33:34.5716940 -06:00,2025-01-27 17:00:00.0000000 -06:00,600,23,1050.7050749999912,1585.428306,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5544069,Line4,2025-01-27 16:32:23.5173990 -06:00,2025-01-27 16:35:52.2166830 -06:00,0,0,0,0,208.699284,0,208.699284,Unplanned Stop,Down,Jam,Part B-5000,Part B,Second Shift,Team 3
5544062,Line1,2025-01-27 16:30:24.9011360 -06:00,2025-01-27 16:33:34.5716940 -06:00,0,0,0,0,189.670558,0,189.670558,Unplanned Stop,Down,No Bottles,Part I-3000,Part I,Second Shift,Team 2
5544067,Line3,2025-01-27 16:19:28.8982770 -06:00,2025-01-27 16:34:06.5866230 -06:00,331,18,574.7070249999989,877.688346,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Team 3
5544056,Line1,2025-01-27 16:17:51.1592230 -06:00,2025-01-27 16:30:24.9011360 -06:00,266,4,455.3617500000014,753.741913,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5544051,Line3,2025-01-27 16:16:07.7919370 -06:00,2025-01-27 16:19:28.8982770 -06:00,0,0,0,0,201.10634,0,201.10634,Unplanned Stop,Down,Missing Reason,Part P-2000,Part P,Second Shift,Team 3
5544047,Line1,2025-01-27 16:14:31.4916580 -06:00,2025-01-27 16:17:51.1592230 -06:00,0,0,0,0,199.667565,0,199.667565,Unplanned Stop,Down,Electrical Fault,Part I-3000,Part I,Second Shift,Team 2
5544060,Line4,2025-01-27 16:11:33.7470710 -06:00,2025-01-27 16:32:23.5173990 -06:00,464,23,775.303999999996,1249.770328,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5544042,Line3,2025-01-27 16:11:25.0000000 -06:00,2025-01-27 16:16:07.7919370 -06:00,85,3,144.78905780290066,282.791937,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Team 3
5544029,Line3,2025-01-27 16:10:02.1650660 -06:00,2025-01-27 16:11:25.0000000 -06:00,51,0,83.70295366461123,82.834934,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Unknown Team
5544027,Line4,2025-01-27 16:08:13.0011010 -06:00,2025-01-27 16:11:33.7470710 -06:00,0,0,0,0,200.74597,0,200.74597,Unplanned Stop,Down,Jam,Part B-5000,Part B,Second Shift,Team 3
5544018,Line4,2025-01-27 16:00:00.0000000 -06:00,2025-01-27 16:08:13.0011010 -06:00,197,3,317.77389516398426,493.001101,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5544020,Line3,2025-01-27 16:00:00.0000000 -06:00,2025-01-27 16:10:02.1650660 -06:00,370,0,608.5065321285037,602.165066,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Unknown Team
5544036,Line1,2025-01-27 16:00:00.0000000 -06:00,2025-01-27 16:14:31.4916580 -06:00,303,25,551.9183621688827,871.491658,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5544003,Line1,2025-01-27 15:59:33.6849690 -06:00,2025-01-27 16:00:00.0000000 -06:00,11,0,19.813612831118327,26.315031,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5544001,Line1,2025-01-27 15:58:58.1837930 -06:00,2025-01-27 15:59:33.6849690 -06:00,0,0,0,0,35.501176,0,35.501176,Unplanned Stop,Down,Breakdown,Part I-3000,Part I,Second Shift,Team 2
5544007,Line4,2025-01-27 15:53:53.1489810 -06:00,2025-01-27 16:00:00.0000000 -06:00,140,6,233.05810483601692,366.851019,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5543986,Line4,2025-01-27 15:52:04.3484690 -06:00,2025-01-27 15:53:53.1489810 -06:00,0,0,0,0,108.800512,0,108.800512,Unplanned Stop,Down,Jam,Part B-5000,Part B,Second Shift,Team 3
5543988,Line1,2025-01-27 15:47:31.5318970 -06:00,2025-01-27 15:58:58.1837930 -06:00,222,4,381.15465000000063,686.651896,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5543984,Line4,2025-01-27 15:47:25.0000000 -06:00,2025-01-27 15:52:04.3484690 -06:00,89,1,143.16067142745098,279.348469,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5544010,Line3,2025-01-27 15:47:23.0000000 -06:00,2025-01-27 16:00:00.0000000 -06:00,464,0,765.022707863651,757,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Unknown Team
5543982,Line1,2025-01-27 15:44:28.5735880 -06:00,2025-01-27 15:47:31.5318970 -06:00,0,0,0,0,182.958309,0,182.958309,Unplanned Stop,Down,Breakdown,Part I-3000,Part I,Second Shift,Team 2
5543966,Line1,2025-01-27 15:39:21.0000000 -06:00,2025-01-27 15:44:28.5735880 -06:00,108,0,181.91916795364642,307.573588,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5543971,Line4,2025-01-27 15:37:30.2136570 -06:00,2025-01-27 15:47:25.0000000 -06:00,239,14,401.303328572562,594.786343,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5543944,Line4,2025-01-27 15:37:25.0000000 -06:00,2025-01-27 15:37:30.2136570 -06:00,0,0,1.591999999986597,5.213657,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 3
5543973,Line3,2025-01-27 15:37:24.6730430 -06:00,2025-01-27 15:47:23.0000000 -06:00,368,0,604.5902485403107,598.326957,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Unknown Team
5543936,Line3,2025-01-27 15:37:23.0000000 -06:00,2025-01-27 15:37:24.6730430 -06:00,0,0,1.646725000011855,1.673043,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,Second Shift,Unknown Team
5543941,Line4,2025-01-27 15:31:40.0000000 -06:00,2025-01-27 15:37:25.0000000 -06:00,0,0,0,0,0,345,0,Planned Stop,Changeover,Mold Change,Part B-5000,Part B,Second Shift,Team 3
5543931,Line4,2025-01-27 15:29:34.6804010 -06:00,2025-01-27 15:31:40.0000000 -06:00,76,0,120.99199999999993,125.319599,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,Second Shift,Team 3
5543933,Line3,2025-01-27 15:29:31.0000000 -06:00,2025-01-27 15:37:23.0000000 -06:00,0,0,0,0,0,472,0,Planned Stop,Changeover,Material Change,Part P-2000,Part P,Second Shift,Unknown Team
5543955,Line1,2025-01-27 15:29:25.7547000 -06:00,2025-01-27 15:39:21.0000000 -06:00,227,0,381.3801820463506,595.2453,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5543912,Line1,2025-01-27 15:29:21.0000000 -06:00,2025-01-27 15:29:25.7547000 -06:00,0,0,1.686525000003403,4.7547,0,0,0,Run,Running,Running Normally,Part I-3000,Part I,Second Shift,Team 2
5543921,Line4,2025-01-27 15:28:31.7837150 -06:00,2025-01-27 15:29:34.6804010 -06:00,0,0,0,0,62.896686,0,62.896686,Unplanned Stop,Down,Jam,Part F-2000,Part F,Second Shift,Team 3
5543909,Line1,2025-01-27 15:21:41.0000000 -06:00,2025-01-27 15:29:21.0000000 -06:00,0,0,0,0,0,460,0,Planned Stop,Changeover,Part Change,Part I-3000,Part I,Second Shift,Team 2
5543904,Line4,2025-01-27 15:15:15.5177710 -06:00,2025-01-27 15:28:31.7837150 -06:00,402,21,673.415999999997,796.265944,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,Second Shift,Team 3
5543893,Line4,2025-01-27 15:12:31.1861590 -06:00,2025-01-27 15:15:15.5177710 -06:00,0,0,0,0,164.331612,0,164.331612,Unplanned Stop,Down,Main B Bus Undervolt,Part F-2000,Part F,Second Shift,Team 3
5543901,Line1,2025-01-27 15:11:50.1250860 -06:00,2025-01-27 15:21:41.0000000 -06:00,353,0,595.343325,590.874914,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,Second Shift,Team 2
5543891,Line1,2025-01-27 15:10:34.4515950 -06:00,2025-01-27 15:11:50.1250860 -06:00,0,0,0,0,75.673491,0,75.673491,Unplanned Stop,Down,Jam,Part G-3000,Part G,Second Shift,Team 2
5543918,Line3,2025-01-27 15:10:18.4049940 -06:00,2025-01-27 15:29:31.0000000 -06:00,708,0,1164.234574999955,1152.595006,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,Second Shift,Unknown Team
5548164,Line3,2025-01-27 15:10:02.1650660 -06:00,2025-01-27 15:10:02.1650660 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part F-3000,Part F,Second Shift,Unknown Team
5548165,Line3,2025-01-27 15:10:02.1650660 -06:00,2025-01-27 15:10:18.4049940 -06:00,10,0,18.113975000034568,16.239928,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,Second Shift,Unknown Team
5543875,Line1,2025-01-27 15:09:48.0000000 -06:00,2025-01-27 15:10:34.4515950 -06:00,1,0,1.500355612168259,46.451595,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,Second Shift,Team 2
5543892,Line4,2025-01-27 15:02:05.0000000 -06:00,2025-01-27 15:12:31.1861590 -06:00,349,7,566.1558945414812,626.186159,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,Second Shift,Team 3
5548163,Line3,2025-01-27 15:00:00.0000000 -06:00,2025-01-27 15:10:02.1650660 -06:00,9,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part F-3000,Part F,Unknown Shift,Unknown Team
5547957,Line1,2025-01-27 15:00:00.0000000 -06:00,2025-01-27 15:09:48.0000000 -06:00,351,0,591.8103340314342,588,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,Second Shift,Unknown Team
5543855,Line4,2025-01-27 15:00:00.0000000 -06:00,2025-01-27 15:02:05.0000000 -06:00,78,0,123.94459157627362,125,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,Second Shift,No Team
5543837,Line1,2025-01-27 14:48:24.2943200 -06:00,2025-01-27 15:00:00.0000000 -06:00,415,1,701.9405103563953,695.70568,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543826,Line1,2025-01-27 14:46:04.9733920 -06:00,2025-01-27 14:48:24.2943200 -06:00,0,0,0,0,139.320928,0,139.320928,Unplanned Stop,Down,Breakdown,Part G-3000,Part G,First Shift,Team 1
5543846,Line3,2025-01-27 14:45:00.0000000 -06:00,2025-01-27 15:00:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part F-3000,Part F,No Shift,No Team
5543813,Line3,2025-01-27 14:44:00.3718360 -06:00,2025-01-27 14:45:00.0000000 -06:00,0,0,0,0,59.628164,0,59.628164,Unplanned Stop,Down,Jam,Part F-3000,Part F,First Shift,Team 3
5543845,Line4,2025-01-27 14:41:54.9688640 -06:00,2025-01-27 15:00:00.0000000 -06:00,618,4,991.051513882237,1085.031136,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,First Shift,Team 3
5543807,Line4,2025-01-27 14:40:12.4991750 -06:00,2025-01-27 14:41:54.9688640 -06:00,0,0,0,0,102.469689,0,102.469689,Unplanned Stop,Down,Broken Conveyor,Part F-2000,Part F,First Shift,Team 3
5543805,Line4,2025-01-27 14:33:39.0000000 -06:00,2025-01-27 14:40:12.4991750 -06:00,196,4,318.1466281114675,393.499175,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,First Shift,Team 3
5543822,Line1,2025-01-27 14:27:46.0273470 -06:00,2025-01-27 14:46:04.9733920 -06:00,625,5,1062.5107499999917,1098.946045,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543808,Line3,2025-01-27 14:27:35.2613370 -06:00,2025-01-27 14:44:00.3718360 -06:00,558,20,951.8070499999867,985.110499,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543795,Line3,2025-01-27 14:24:19.0516710 -06:00,2025-01-27 14:27:35.2613370 -06:00,0,0,0,0,196.209666,0,196.209666,Unplanned Stop,Down,Random Inspection,Part F-3000,Part F,First Shift,Team 3
5543804,Line4,2025-01-27 14:23:41.3331410 -06:00,2025-01-27 14:33:39.0000000 -06:00,344,13,567.0053718885376,597.666859,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,First Shift,Team 3
5543788,Line4,2025-01-27 14:23:39.0000000 -06:00,2025-01-27 14:23:41.3331410 -06:00,0,0,1.591999999993127,2.333141,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,First Shift,Team 3
5543801,Line1,2025-01-27 14:22:25.7359750 -06:00,2025-01-27 14:27:46.0273470 -06:00,0,0,0,0,320.291372,0,320.291372,Unplanned Stop,Down,No Material,Part G-3000,Part G,First Shift,Team 1
5543785,Line4,2025-01-27 14:17:56.0000000 -06:00,2025-01-27 14:23:39.0000000 -06:00,0,0,0,0,0,343,0,Planned Stop,Changeover,Disinfection,Part F-2000,Part F,First Shift,Team 3
5543780,Line4,2025-01-27 14:15:42.6379780 -06:00,2025-01-27 14:17:56.0000000 -06:00,53,0,84.37599999999996,133.362022,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 3
5543777,Line4,2025-01-27 14:12:36.1070570 -06:00,2025-01-27 14:15:42.6379780 -06:00,0,0,0,0,186.530921,0,186.530921,Unplanned Stop,Down,Missing Reason,Part N-4000,Part N,First Shift,Team 3
5543789,Line3,2025-01-27 14:05:48.0899200 -06:00,2025-01-27 14:24:19.0516710 -06:00,636,19,1077.2160898859863,1110.961751,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543781,Line1,2025-01-27 14:00:00.0000000 -06:00,2025-01-27 14:22:25.7359750 -06:00,762,15,1309.1952139807577,1345.735975,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543761,Line3,2025-01-27 14:00:00.0000000 -06:00,2025-01-27 14:05:48.0899200 -06:00,196,17,351.76566275889166,348.08992,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543770,Line4,2025-01-27 14:00:00.0000000 -06:00,2025-01-27 14:12:36.1070570 -06:00,293,20,497.7939899463999,756.107057,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 3
5543741,Line1,2025-01-27 13:58:13.2371440 -06:00,2025-01-27 14:00:00.0000000 -06:00,52,12,109.17231101924507,106.762856,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543749,Line3,2025-01-27 13:58:07.2633030 -06:00,2025-01-27 14:00:00.0000000 -06:00,64,6,115.64629735510913,112.736697,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543731,Line1,2025-01-27 13:56:20.6953610 -06:00,2025-01-27 13:58:13.2371440 -06:00,0,0,0,0,112.541783,0,112.541783,Unplanned Stop,Down,Main B Bus Undervolt,Part G-3000,Part G,First Shift,Team 1
5543734,Line3,2025-01-27 13:56:17.3742900 -06:00,2025-01-27 13:58:07.2633030 -06:00,0,0,0,0,109.889013,0,109.889013,Unplanned Stop,Down,Breakdown,Part F-3000,Part F,First Shift,Team 3
5543757,Line4,2025-01-27 13:53:58.2290720 -06:00,2025-01-27 14:00:00.0000000 -06:00,147,12,253.63001005359965,361.770928,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 3
5543716,Line4,2025-01-27 13:50:05.8101800 -06:00,2025-01-27 13:53:58.2290720 -06:00,0,0,0,0,232.418892,0,232.418892,Unplanned Stop,Down,Main B Bus Undervolt,Part N-4000,Part N,First Shift,Team 3
5543722,Line3,2025-01-27 13:49:17.6118390 -06:00,2025-01-27 13:56:17.3742900 -06:00,220,11,380.3934750000007,419.762451,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543728,Line1,2025-01-27 13:48:57.7184580 -06:00,2025-01-27 13:56:20.6953610 -06:00,238,0,400.5606235368762,442.976903,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543713,Line4,2025-01-27 13:48:01.6618850 -06:00,2025-01-27 13:50:05.8101800 -06:00,34,0,54.12799999999998,124.148295,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 3
5543708,Line3,2025-01-27 13:46:17.6693990 -06:00,2025-01-27 13:49:17.6118390 -06:00,0,0,0,0,179.94244,0,179.94244,Unplanned Stop,Down,No Material,Part F-3000,Part F,First Shift,Team 3
5543702,Line1,2025-01-27 13:45:39.2354890 -06:00,2025-01-27 13:48:57.7184580 -06:00,115,4,201.52880146312427,198.482969,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543700,Line4,2025-01-27 13:44:31.4207510 -06:00,2025-01-27 13:48:01.6618850 -06:00,0,0,0,0,210.241134,0,210.241134,Unplanned Stop,Down,Main B Bus Undervolt,Part N-4000,Part N,First Shift,Team 3
5543692,Line1,2025-01-27 13:44:23.5170310 -06:00,2025-01-27 13:45:39.2354890 -06:00,0,0,0,0,75.718458,0,75.718458,Unplanned Stop,Down,Adjustment,Part G-3000,Part G,First Shift,Team 1
5543687,Line1,2025-01-27 13:37:44.9647980 -06:00,2025-01-27 13:44:23.5170310 -06:00,203,9,355.8567750000009,398.552233,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543679,Line1,2025-01-27 13:37:42.0000000 -06:00,2025-01-27 13:37:44.9647980 -06:00,-3,3,1.686524999999498,2.964798,0,0,0,Run,Running,Running Normally,Part G-3000,Part G,First Shift,Team 1
5543697,Line3,2025-01-27 13:37:07.2701680 -06:00,2025-01-27 13:46:17.6693990 -06:00,297,14,510.7347296938043,550.399231,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543661,Line3,2025-01-27 13:33:29.2701680 -06:00,2025-01-27 13:37:07.2701680 -06:00,134,0,222.05789530619708,218,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 3
5543656,Line3,2025-01-27 13:30:45.0000000 -06:00,2025-01-27 13:33:29.2701680 -06:00,0,0,0,0,164.270168,0,164.270168,Unplanned Stop,Down,Main B Bus Undervolt,Part F-3000,Part F,First Shift,Team 3
5543655,Line3,2025-01-27 13:30:00.0000000 -06:00,2025-01-27 13:30:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Main B Bus Undervolt,Part F-3000,Part F,First Shift,Team 3
5543676,Line1,2025-01-27 13:27:25.0000000 -06:00,2025-01-27 13:37:42.0000000 -06:00,0,0,0,0,0,617,0,Planned Stop,Changeover,Disinfection,Part G-3000,Part G,First Shift,Team 1
5543691,Line4,2025-01-27 13:19:35.0453210 -06:00,2025-01-27 13:44:31.4207510 -06:00,551,44,947.2399999999943,1496.37543,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 3
5543626,Line1,2025-01-27 13:19:34.1758610 -06:00,2025-01-27 13:27:25.0000000 -06:00,269,0,453.6752250000014,470.824139,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 1
5543618,Line4,2025-01-27 13:15:45.0000000 -06:00,2025-01-27 13:19:35.0453210 -06:00,0,0,0,0,230.045321,0,230.045321,Unplanned Stop,Down,Jam,Part N-4000,Part N,First Shift,Team 3
5543620,Line1,2025-01-27 13:15:45.0000000 -06:00,2025-01-27 13:19:34.1758610 -06:00,0,0,0,0,229.175861,0,229.175861,Unplanned Stop,Down,No Material,Part F-3000,Part F,First Shift,Team 1
5543634,Line3,2025-01-27 13:15:26.0000000 -06:00,2025-01-27 13:30:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part F-3000,Part F,First Shift,Team 3
5543633,Line3,2025-01-27 13:15:00.0000000 -06:00,2025-01-27 13:15:26.0000000 -06:00,16,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part F-3000,Part F,First Shift,Team 2
5543612,Line1,2025-01-27 13:15:00.0000000 -06:00,2025-01-27 13:15:45.0000000 -06:00,0,2,0,0,45,0,45,Unplanned Stop,Down,No Material,Part F-3000,Part F,First Shift,Team 1
5543617,Line4,2025-01-27 13:15:00.0000000 -06:00,2025-01-27 13:15:45.0000000 -06:00,0,9,0,0,45,0,45,Unplanned Stop,Down,Jam,Part N-4000,Part N,First Shift,Team 3
5543599,Line3,2025-01-27 13:09:25.5364310 -06:00,2025-01-27 13:15:00.0000000 -06:00,187,19,337.57862499999146,334.463569,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 2
5543577,Line3,2025-01-27 13:09:23.0000000 -06:00,2025-01-27 13:09:25.5364310 -06:00,-3,3,1.646725000009156,2.536431,0,0,0,Run,Running,Running Normally,Part F-3000,Part F,First Shift,Team 2
5543574,Line3,2025-01-27 13:05:48.0899200 -06:00,2025-01-27 13:09:23.0000000 -06:00,0,0,0,0,0,214.91008,0,Planned Stop,Changeover,Die Exchange,Part F-3000,Part F,First Shift,Team 2
5543598,Line4,2025-01-27 13:02:14.0000000 -06:00,2025-01-27 13:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part N-4000,Part N,First Shift,Team 3
5543573,Line3,2025-01-27 13:02:07.0000000 -06:00,2025-01-27 13:05:48.0899200 -06:00,0,0,0,0,0,221.08992,0,Planned Stop,Changeover,Die Exchange,Part F-3000,Part F,First Shift,Team 2
5543592,Line1,2025-01-27 13:02:04.0000000 -06:00,2025-01-27 13:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part F-3000,Part F,First Shift,Team 1
5543597,Line4,2025-01-27 13:00:00.0000000 -06:00,2025-01-27 13:02:14.0000000 -06:00,48,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part N-4000,Part N,First Shift,Team 1
5543555,Line3,2025-01-27 13:00:00.0000000 -06:00,2025-01-27 13:02:07.0000000 -06:00,57,0,93.07174240273157,127,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5543591,Line1,2025-01-27 13:00:00.0000000 -06:00,2025-01-27 13:02:04.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part F-3000,Part F,First Shift,Team 2
5543528,Line1,2025-01-27 12:56:24.7373400 -06:00,2025-01-27 13:00:00.0000000 -06:00,0,0,0,0,215.26266,0,215.26266,Unplanned Stop,Down,No Material,Part F-3000,Part F,First Shift,Team 2
5543542,Line3,2025-01-27 12:55:34.5421220 -06:00,2025-01-27 13:00:00.0000000 -06:00,112,0,185.22478259726887,265.457878,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
5543521,Line3,2025-01-27 12:53:57.6856780 -06:00,2025-01-27 12:55:34.5421220 -06:00,0,0,0,0,96.856444,0,96.856444,Unplanned Stop,Down,Breakdown,Part P-2000,Part P,First Shift,Team 2
5543534,Line4,2025-01-27 12:43:18.0213700 -06:00,2025-01-27 13:00:00.0000000 -06:00,417,7,675.007999999997,1001.97863,0,0,0,Run,Running,Running Normally,Part N-4000,Part N,First Shift,Team 1
5543512,Line4,2025-01-27 12:42:38.9421770 -06:00,2025-01-27 12:43:18.0213700 -06:00,0,0,0,0,39.079193,0,39.079193,Unplanned Stop,Down,Jam,Part N-4000,Part N,First Shift,Team 1
5543515,Line3,2025-01-27 12:37:45.6096190 -06:00,2025-01-27 12:53:57.6856780 -06:00,359,13,612.5816999999977,972.076059,0,0,0,Run,Running,Running Normally,Part P-2000,Part P,First Shift,Team 2
